09:37:26.889 [main] INFO  org.apache.zookeeper.ZooKeeper - Initiating client connection, connectString=192.168.2.249:12181 sessionTimeout=60000 watcher=org.I0Itec.zkclient.ZkClient@707babb8
09:37:26.943 [main-SendThread(192.168.2.249:12181)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 192.168.2.249/192.168.2.249:12181. Will not attempt to authenticate using SASL (unknown error)
09:37:26.945 [main-SendThread(192.168.2.249:12181)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 192.168.2.249/192.168.2.249:12181, initiating session
09:37:26.953 [main-SendThread(192.168.2.249:12181)] INFO  org.apache.zookeeper.ClientCnxn - Session establishment complete on server 192.168.2.249/192.168.2.249:12181, sessionid = 0x1584cbb799a076d, negotiated timeout = 40000
09:37:27.924 [main] INFO  com.guwr.accumulate.service.user.DubboProvider - accumulate-service-user
09:37:27.924 [main] INFO  com.guwr.accumulate.service.user.DubboProvider - accumulate-service-user
09:37:27.924 [main] INFO  com.guwr.accumulate.service.user.DubboProvider - context = org.springframework.context.support.ClassPathXmlApplicationContext@1ce5858: startup date [Wed Nov 23 09:37:22 CST 2016]; root of context hierarchy
09:37:27.924 [main] INFO  com.guwr.accumulate.service.user.DubboProvider - context = org.springframework.context.support.ClassPathXmlApplicationContext@1ce5858: startup date [Wed Nov 23 09:37:22 CST 2016]; root of context hierarchy
09:40:23.344 [DubboServerHandler-172.30.26.254:20812-thread-4] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - UserInfoFacade.findOne
09:40:23.344 [DubboServerHandler-172.30.26.254:20812-thread-4] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - UserInfoFacade.findOne
09:40:23.344 [DubboServerHandler-172.30.26.254:20812-thread-4] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - id = 2
09:40:23.344 [DubboServerHandler-172.30.26.254:20812-thread-4] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - id = 2
09:40:23.993 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.service.user.facade.UserProductLevelFacade - UserProductLevelFacade.findUserProductLevelByIn.info = [{"id":null,"invest":5500,"numPerPage":15,"pageNum":1,"uid":2}]
